Name	Length	GC content	Quality Mean	Quality Median	Quality Stddev
@SRR034130.134 FI5LW4G02PNOKT length=399	382	0.382198952879581	33.0130890052356	38	8.03420093467447
@SRR034130.136 FI5LW4G02TJREN length=404	402	0.308457711442786	35.6467661691542	40	6.89498006630642
@SRR034130.137 FI5LW4G02PYFZW length=367	365	0.358904109589041	35.2082191780822	40	7.69118507539098
@SRR034130.139 FI5LW4G02PPBZJ length=496	481	0.301455301455301	21.1663201663202	20	7.26789377827442
@SRR034130.140 FI5LW4G02QH5EK length=467	422	0.639810426540284	26.7559241706161	27	9.67007532260375
@SRR034130.142 FI5LW4G02RUW57 length=412	408	0.495098039215686	36.6102941176471	40	6.27170173598243
@SRR034130.144 FI5LW4G02QQJC4 length=375	374	0.390374331550802	34.024064171123	40	8.88665345963762
@SRR034130.146 FI5LW4G02PR73I length=416	412	0.383495145631068	35.2888349514563	40	7.7360074830655
@SRR034130.147 FI5LW4G02SSS7V length=534	525	0.59047619047619	20.7809523809524	18	9.07115737035823
@SRR034130.148 FI5LW4G02PNUKF length=459	457	0.275711159737418	33.3785557986871	39	9.12144064765298
@SRR034130.151 FI5LW4G02TL4GV length=503	499	0.431451612903226	24.6913827655311	23	11.305050311341
@SRR034130.152 FI5LW4G02Q5NG8 length=586	470	0.311300639658849	20.336170212766	16	10.1187917718433
@SRR034130.153 FI5LW4G02T0I2C length=399	394	0.454314720812183	35.1979695431472	39	6.71494447686013
@SRR034130.154 FI5LW4G02QSA7Q length=463	415	0.27710843373494	21.7518072289157	18	10.4827251666383
@SRR034130.156 FI5LW4G02Q0TA5 length=460	419	0.355072463768116	21.508353221957	19	9.86253856260444
@SRR034130.157 FI5LW4G02RFATL length=475	468	0.41025641025641	34.2777777777778	40	8.43185162450985
@SRR034130.158 FI5LW4G02S6BVA length=230	228	0.521929824561403	33.9561403508772	39	8.37122231284367
@SRR034130.159 FI5LW4G02TGH4K length=432	431	0.468677494199536	37.1624129930394	40	5.46375607462426
@SRR034130.161 FI5LW4G02R29A0 length=58	58	0.596491228070175	31.2931034482759	33	8.93251230978997
@SRR034130.163 FI5LW4G02P1DOG length=469	463	0.537796976241901	36.1447084233261	40	5.98144760447687
@SRR034130.164 FI5LW4G02SFJMP length=432	417	0.313253012048193	22.2877697841727	19	9.82680151152314
@SRR034130.165 FI5LW4G02P7ID4 length=429	414	0.504830917874396	21.9130434782609	18	9.24758584623995
@SRR034130.166 FI5LW4G02QQMXM length=450	435	0.450574712643678	35.5655172413793	40	7.15961580827962
@SRR034130.167 FI5LW4G02T011N length=371	367	0.498637602179836	27.2942779291553	29	7.87335167650968
@SRR034130.168 FI5LW4G02SYON9 length=495	472	0.355932203389831	20.9491525423729	18	9.71557067316906
@SRR034130.169 FI5LW4G02TUKB5 length=460	435	0.289655172413793	23.5333333333333	24	7.29595978510489
@SRR034130.173 FI5LW4G02R5PRL length=457	450	0.641425389755011	22.3644444444444	18.5	10.1567043818369
@SRR034130.174 FI5LW4G02TKGEL length=514	511	0.587084148727984	22.3170254403131	21	8.78999452125342
@SRR034130.175 FI5LW4G02P2LW5 length=459	442	0.46606334841629	34.6470588235294	40	8.0323807796773
@SRR034130.176 FI5LW4G02Q4HN9 length=405	398	0.311557788944724	24.4045226130653	23.5	10.727430394543
@SRR034130.177 FI5LW4G02P9IHN length=424	421	0.410926365795724	29.1496437054632	31	9.52085085815485
@SRR034130.181 FI5LW4G02SUZ2R length=337	328	0.582317073170732	31.3719512195122	36	9.44622992466636
@SRR034130.182 FI5LW4G02PSG20 length=115	52	0.480769230769231	26.4423076923077	25	5.80200594635237
@SRR034130.183 FI5LW4G02TQ8G7 length=381	377	0.352785145888594	29.604774535809	32	10.0710390827863
@SRR034130.184 FI5LW4G02T1N5S length=508	480	0.544885177453027	20.9666666666667	19	7.81886091083201
@SRR034130.185 FI5LW4G02R52GE length=379	376	0.553191489361702	36.4547872340426	40	6.10163505583626
@SRR034130.186 FI5LW4G02PQDG4 length=455	405	0.428217821782178	27.1802469135802	30	9.73839013970688
@SRR034130.188 FI5LW4G02R2GXY length=374	355	0.558739255014327	23.5183098591549	22	10.470112290355
@SRR034130.189 FI5LW4G02TWQ4Y length=455	442	0.574660633484163	31.7058823529412	35	8.93257239955002
@SRR034130.190 FI5LW4G02RT7Z1 length=524	404	0.257425742574257	22.9529702970297	20.5	9.82351794435608
@SRR034130.191 FI5LW4G02P6ZKA length=490	471	0.520169851380042	24.1932059447983	25	7.38391268289111
@SRR034130.195 FI5LW4G02PTSAA length=504	501	0.295409181636727	34.8183632734531	39	7.16162985051367
@SRR034130.196 FI5LW4G02S37VQ length=396	375	0.551075268817204	22.5546666666667	22	7.92994550111309
@SRR034130.197 FI5LW4G02TFV6D length=396	394	0.601522842639594	28.1218274111675	29	8.67216780061334
@SRR034130.198 FI5LW4G02S7WHW length=418	417	0.496402877697842	35.6810551558753	40	6.6002950720264
@SRR034130.199 FI5LW4G02SF5VR length=394	388	0.351421188630491	27.569587628866	28	8.8809410560704
@SRR034130.200 FI5LW4G02TZWSY length=441	439	0.460136674259681	32.8382687927107	37	8.8239396615871
@SRR034130.201 FI5LW4G02TGRUC length=412	411	0.335766423357664	32.1094890510949	36	8.80715798027458
@SRR034130.203 FI5LW4G02PTWFX length=364	340	0.382352941176471	20.2235294117647	16	10.5280930214711
@SRR034130.204 FI5LW4G02QRHW7 length=389	386	0.344559585492228	34.4222797927461	39	7.79713040683897
@SRR034130.205 FI5LW4G02P8GZL length=493	477	0.362683438155136	24.0943396226415	22	9.46607772821897
@SRR034130.208 FI5LW4G02QF1HE length=414	411	0.467153284671533	35.5450121654501	40	7.20533631430836
@SRR034130.209 FI5LW4G02RF9GF length=461	454	0.482378854625551	37.8964757709251	40	4.42353088849696
@SRR034130.210 FI5LW4G02P1CX9 length=504	504	0.581349206349206	34.234126984127	38	7.66162794548883
@SRR034130.212 FI5LW4G02QKX00 length=470	464	0.420258620689655	34.9698275862069	40	7.2158299682044
@SRR034130.213 FI5LW4G02PZK7D length=433	424	0.542452830188679	20.8891509433962	18	8.73943673014119
@SRR034130.215 FI5LW4G02TU89G length=401	381	0.624671916010499	36.4015748031496	40	5.74079562043223
@SRR034130.219 FI5LW4G02QM4Q9 length=390	389	0.42159383033419	36.9640102827763	40	6.08731487873624
@SRR034130.220 FI5LW4G02QFNB7 length=567	498	0.391566265060241	21.7991967871486	18	10.3816429537886
@SRR034130.221 FI5LW4G02P0ZFX length=457	454	0.275330396475771	32.2246696035242	35	8.65133858907804
@SRR034130.222 FI5LW4G02RCBB3 length=465	451	0.447893569844789	37.019955654102	40	4.99529120474985
@SRR034130.223 FI5LW4G02T1679 length=402	400	0.5325	36.3	40	6.69530191023324
@SRR034130.224 FI5LW4G02RW083 length=394	391	0.40920716112532	34.8900255754476	38	7.34153465053358
@SRR034130.225 FI5LW4G02QGSUR length=489	480	0.470833333333333	30.66875	33	9.23327142177817
@SRR034130.227 FI5LW4G02Q6CB7 length=510	506	0.401185770750988	34.6837944664032	40	7.78516068939188
@SRR034130.228 FI5LW4G02P53QD length=509	507	0.402366863905325	33.2702169625247	36	8.48155173970591
@SRR034130.230 FI5LW4G02TRA4Q length=434	409	0.41320293398533	20.6992665036675	19	8.07410678905455
@SRR034130.232 FI5LW4G02QE22N length=439	438	0.422374429223744	29.9109589041096	32	9.17731849845618
@SRR034130.233 FI5LW4G02T1T9P length=413	409	0.645476772616137	33.4963325183374	36	7.50167375094593
@SRR034130.234 FI5LW4G02TPDPP length=449	423	0.472684085510689	26.8983451536643	29	11.0794875625346
@SRR034130.236 FI5LW4G02TY4IK length=398	378	0.605820105820106	26.5925925925926	27	9.21526516675054
@SRR034130.237 FI5LW4G02QV8RK length=473	469	0.347547974413646	30.362473347548	34	10.4732442514978
@SRR034130.238 FI5LW4G02QC9ZB length=358	356	0.367977528089888	29.0421348314607	30	9.24477286301895
@SRR034130.239 FI5LW4G02TPWLZ length=432	404	0.564676616915423	24.4405940594059	24	7.83191508757734
@SRR034130.240 FI5LW4G02PQP4Z length=493	486	0.306584362139918	29.1255144032922	30	9.14007191893462
@SRR034130.242 FI5LW4G02S4G4R length=471	468	0.376068376068376	37.6282051282051	40	4.56298009525523
@SRR034130.243 FI5LW4G02SKGX7 length=473	467	0.556745182012848	36.3319057815846	40	6.31293287367278
@SRR034130.244 FI5LW4G02PXD8P length=420	406	0.433497536945813	36.8325123152709	40	6.27883193458869
@SRR034130.245 FI5LW4G02TGOSY length=444	442	0.264705882352941	33.3393665158371	39	9.01788284109171
@SRR034130.246 FI5LW4G02T040R length=390	385	0.358441558441558	25.9038961038961	27	9.28672946498627
@SRR034130.250 FI5LW4G02Q40VI length=496	417	0.556626506024096	26.9544364508393	27	9.47873813673645
@SRR034130.252 FI5LW4G02TR3JQ length=199	199	0.412060301507538	37.3165829145729	40	5.71770918861437
@SRR034130.253 FI5LW4G02TM6HU length=403	402	0.31592039800995	33.4751243781095	36	8.0410808140329
@SRR034130.254 FI5LW4G02Q5ALD length=394	391	0.626598465473146	37.0639386189258	40	5.56255833378271
@SRR034130.255 FI5LW4G02RLCFH length=497	484	0.318181818181818	32.1260330578512	35	8.89940468191478
@SRR034130.256 FI5LW4G02SG4GV length=270	218	0.481651376146789	21.6146788990826	20.5	8.63644432817964
@SRR034130.257 FI5LW4G02R31VJ length=414	406	0.302955665024631	32.8891625615764	37.5	8.58480027957408
@SRR034130.259 FI5LW4G02SPXLU length=442	440	0.388636363636364	34.6636363636364	40	8.06355989227215
@SRR034130.261 FI5LW4G02SPAKN length=535	528	0.509469696969697	24.9299242424242	25	8.38725960689277
@SRR034130.262 FI5LW4G02PND30 length=435	416	0.533653846153846	31.1442307692308	33	8.81801908660202
@SRR034130.264 FI5LW4G02SS2R0 length=393	389	0.419023136246787	31.4318766066838	35	9.42871310135278
@SRR034130.265 FI5LW4G02PK63I length=406	405	0.592592592592593	32.883950617284	37	8.45657891397271
@SRR034130.266 FI5LW4G02SP219 length=383	370	0.52972972972973	35.7027027027027	40	7.7489919437587
@SRR034130.267 FI5LW4G02PURVE length=479	470	0.438297872340426	34.7914893617021	40	7.89045008018577
@SRR034130.268 FI5LW4G02P2OD8 length=353	349	0.329512893982808	26.2578796561605	26	9.69251263802887
@SRR034130.269 FI5LW4G02P8BE9 length=391	385	0.449350649350649	23.8545454545455	22	9.32875462635757
@SRR034130.270 FI5LW4G02POSNL length=351	350	0.425655976676385	21.0228571428571	18	9.89541544492555
@SRR034130.271 FI5LW4G02P4ZIQ length=378	376	0.38031914893617	34.8324468085106	39	7.11401324128394
@SRR034130.272 FI5LW4G02PX0ZB length=435	430	0.497674418604651	35.9325581395349	40	6.20907002297646
@SRR034130.273 FI5LW4G02SG1JU length=464	459	0.381263616557734	36.4052287581699	40	6.09578339678184
@SRR034130.274 FI5LW4G02Q9OD6 length=389	385	0.350649350649351	36.0727272727273	40	7.11292171354573
@SRR034130.275 FI5LW4G02P20U6 length=470	467	0.310492505353319	31.2762312633833	35	9.05365102734489
@SRR034130.276 FI5LW4G02QJOL8 length=459	444	0.310810810810811	27.4076576576577	26.5	9.5896876002714
@SRR034130.277 FI5LW4G02RHIB2 length=428	418	0.511961722488038	31.4162679425837	34	8.76519843154399
@SRR034130.279 FI5LW4G02P069M length=441	425	0.392941176470588	28.7152941176471	31	8.07169387138692
@SRR034130.280 FI5LW4G02SV1VV length=336	333	0.386706948640483	27.1171171171171	27	9.84219347436559
@SRR034130.281 FI5LW4G02R8CJ1 length=414	412	0.538834951456311	35.3398058252427	39	6.73849875063623
@SRR034130.283 FI5LW4G02RTF82 length=434	429	0.491841491841492	22.5011655011655	22	7.79876119704447
@SRR034130.285 FI5LW4G02TIL2N length=466	464	0.321120689655172	30.9956896551724	33	9.15737040774738
@SRR034130.286 FI5LW4G02TDVH7 length=395	391	0.40153452685422	37.4450127877238	40	5.66287228355329
@SRR034130.287 FI5LW4G02TN8IR length=403	400	0.646616541353383	20.4075	18.5	8.6954281047463
@SRR034130.288 FI5LW4G02Q8PHY length=406	404	0.215346534653465	35.279702970297	40	7.10980757005888
@SRR034130.289 FI5LW4G02SFJQK length=172	90	0.595505617977528	34.8222222222222	40	8.27691765047587
@SRR034130.291 FI5LW4G02TYRZ8 length=481	477	0.320754716981132	25.769392033543	24	10.1182746232888
@SRR034130.292 FI5LW4G02PLWCD length=498	430	0.574418604651163	22.2348837209302	20	9.38223246977945
@SRR034130.293 FI5LW4G02R0SYF length=458	453	0.452538631346578	34.7836644591611	40	8.07799358425967
@SRR034130.294 FI5LW4G02P6JDT length=476	458	0.624454148471616	31.67903930131	36	9.4567793493066
@SRR034130.295 FI5LW4G02TYX38 length=405	394	0.517766497461929	21.9390862944162	19	9.67625278014727
@SRR034130.296 FI5LW4G02TXJPA length=266	258	0.45136186770428	23.1937984496124	20	11.2779372229992
@SRR034130.298 FI5LW4G02TY1EE length=443	396	0.669191919191919	21.0530303030303	18	9.25802920270114
@SRR034130.299 FI5LW4G02TDFNQ length=445	440	0.440909090909091	20.4568181818182	18	8.146603684001
@SRR034130.301 FI5LW4G02PU7Z2 length=479	471	0.494692144373673	37.52016985138	40	4.77528174203052
@SRR034130.303 FI5LW4G02Q5WMX length=375	374	0.454545454545455	35.0106951871658	40	8.29676722780079
@SRR034130.304 FI5LW4G02TEQ7X length=250	249	0.558232931726908	38.6184738955823	40	4.39425716688395
@SRR034130.305 FI5LW4G02T1BL8 length=414	409	0.491442542787286	35.8068459657702	40	6.76491468275402
@SRR034130.308 FI5LW4G02SG7QJ length=486	483	0.469979296066253	35.4223602484472	40	7.00471662514499
@SRR034130.310 FI5LW4G02T5I27 length=407	406	0.54950495049505	20.884236453202	19	8.58559791964307
@SRR034130.312 FI5LW4G02QEUTE length=459	439	0.658314350797267	35.7653758542141	40	7.19221320954558
@SRR034130.314 FI5LW4G02QYM1Y length=391	387	0.410852713178295	36.9302325581395	40	6.80123355907227
@SRR034130.315 FI5LW4G02Q88IG length=425	418	0.475961538461538	35.1818181818182	40	7.87951565453591
@SRR034130.316 FI5LW4G02TTUML length=363	362	0.558011049723757	22.9281767955801	21	9.5160067215369
@SRR034130.317 FI5LW4G02POLYJ length=412	408	0.325980392156863	35.8799019607843	40	7.32890262928758
@SRR034130.318 FI5LW4G02T3U8X length=426	422	0.312796208530806	35.1161137440758	39	6.75026355191304
@SRR034130.319 FI5LW4G02TV75D length=489	471	0.416135881104034	30.0870488322718	34	9.81720493630647
@SRR034130.320 FI5LW4G02PZ5LY length=449	439	0.544419134396355	34.7653758542141	39	7.72336100935243
@SRR034130.321 FI5LW4G02QLIYP length=359	355	0.335211267605634	34.369014084507	40	8.0917512499311
@SRR034130.323 FI5LW4G02RI2IU length=403	398	0.505025125628141	37.5954773869347	40	5.65326232899593
@SRR034130.325 FI5LW4G02P2SDJ length=414	410	0.558536585365854	24.690243902439	25	7.20765366357244
@SRR034130.327 FI5LW4G02RIJH8 length=394	392	0.538265306122449	38.2627551020408	40	4.06656135946025
@SRR034130.328 FI5LW4G02S6KZ4 length=501	421	0.34916864608076	21.6009501187648	17	10.8930908224688
@SRR034130.329 FI5LW4G02TZDVF length=493	483	0.43064182194617	29.9047619047619	33	9.81103822503774
@SRR034130.332 FI5LW4G02S6BJ1 length=507	501	0.303393213572854	32.2255489021956	35	8.41778034567924
@SRR034130.333 FI5LW4G02TEHMH length=486	364	0.361878453038674	28.7692307692308	35	10.3421648101533
@SRR034130.334 FI5LW4G02QO1KR length=474	471	0.339702760084926	32.6666666666667	36	9.1058394482188
@SRR034130.335 FI5LW4G02TJEQY length=430	409	0.41320293398533	27.5623471882641	29	8.40323527605024
@SRR034130.336 FI5LW4G02Q5WFI length=504	474	0.390295358649789	21.8101265822785	21	7.70723711850468
@SRR034130.337 FI5LW4G02S636A length=538	397	0.409090909090909	22.0705289672544	21	9.6313389448717
@SRR034130.339 FI5LW4G02QFQ0Y length=366	364	0.557692307692308	36.8763736263736	40	6.55248713387772
@SRR034130.340 FI5LW4G02P71GW length=383	382	0.413612565445026	35.9083769633508	39.5	6.07386579147098
@SRR034130.341 FI5LW4G02T0VRW length=386	384	0.557291666666667	35.2578125	39	7.46155972510651
@SRR034130.342 FI5LW4G02SXZBL length=447	443	0.440180586907449	36.0925507900677	40	6.06249605450395
@SRR034130.343 FI5LW4G02PWPP1 length=541	537	0.288640595903166	27.0931098696462	26	9.45978768443287
@SRR034130.344 FI5LW4G02P30I6 length=408	391	0.332480818414322	24.8005115089514	25	6.67687165686919
@SRR034130.345 FI5LW4G02S81J2 length=429	422	0.518957345971564	35.8341232227488	40	6.96860769253288
@SRR034130.346 FI5LW4G02RXJ4O length=544	516	0.463178294573643	23.1666666666667	21	9.48577541770208
@SRR034130.347 FI5LW4G02THDZV length=501	497	0.406438631790744	31.1830985915493	34	9.03022903071206
